ID_LAT_LON_YEAR_WEEK,emission
ID_-23.73_27.77_2022_36,6.7160573
ID_-23.73_27.77_2022_37,6.557914
ID_-23.73_27.77_2022_38,6.684904
ID_-23.73_27.77_2022_39,7.0007014
ID_-23.73_27.77_2022_40,7.0852504
ID_-23.73_27.77_2022_41,7.1463003
ID_-23.73_27.77_2022_42,7.2527103
ID_-23.73_27.77_2022_43,6.425966
ID_-23.73_27.77_2022_44,7.2788377
ID_-23.73_27.77_2022_45,7.079486
ID_-23.73_27.77_2022_46,6.895969
ID_-23.73_27.77_2022_47,6.9320245
ID_-23.73_27.77_2022_48,7.1972694
ID_-23.73_27.77_2022_52,7.9238496
ID_-23.73_27.87_2019_1,7.6959233
ID_-23.73_27.87_2019_2,7.4405437
ID_-23.73_27.87_2019_3,6.677626
ID_-23.73_27.87_2019_4,7.292023
ID_-23.73_27.87_2019_5,7.696932
ID_-23.73_27.87_2019_6,7.3825603
ID_-23.73_27.87_2019_7,7.4741287
ID_-23.73_27.87_2019_8,7.22365
ID_-23.73_27.87_2019_9,7.2249346
ID_-23.73_27.87_2019_10,7.19326
ID_-23.73_27.87_2019_11,7.418226
ID_-23.73_27.87_2019_12,7.811768
ID_-23.73_27.87_2019_13,8.320777
ID_-23.73_27.87_2019_14,7.1560416
ID_-23.73_27.87_2019_15,7.7899075
ID_-23.73_27.87_2019_16,7.854975
ID_-23.73_27.87_2019_17,7.3360124
ID_-23.73_27.87_2019_18,8.005259
ID_-23.73_27.87_2019_19,8.611615
ID_-23.73_27.87_2019_20,7.885004
ID_-23.73_27.87_2019_21,7.8857403
ID_-23.73_27.87_2019_22,8.574011
ID_-23.73_27.87_2019_23,8.12207
ID_-23.73_27.87_2019_24,7.85848
ID_-23.73_27.87_2019_25,7.9337816
ID_-23.73_27.87_2019_26,8.150396
ID_-23.73_27.87_2019_27,7.5741563
ID_-23.73_27.87_2019_28,7.9004474
ID_-23.73_27.87_2019_29,8.00524
ID_-23.73_27.87_2019_30,7.43098
ID_-23.73_27.87_2019_31,7.150662
ID_-23.73_27.87_2019_32,8.568693
ID_-23.73_27.87_2019_33,8.040173
ID_-23.73_27.87_2019_34,7.466054
ID_-23.73_27.87_2019_35,7.1457605
ID_-23.73_27.87_2019_36,7.560051
ID_-23.73_27.87_2019_37,7.118771
ID_-23.73_27.87_2019_38,6.7711225
ID_-23.73_27.87_2019_39,8.206164
ID_-23.73_27.87_2019_40,7.7366004
ID_-23.73_27.87_2019_41,7.1938424
ID_-23.73_27.87_2019_42,7.492939
ID_-23.73_27.87_2019_43,7.111493
ID_-23.73_27.87_2019_44,7.218695
ID_-23.73_27.87_2019_45,7.0596805
ID_-23.73_27.87_2019_46,6.810293
ID_-23.73_27.87_2019_47,7.3862543
ID_-23.73_27.87_2019_48,7.0072303
ID_-23.73_27.87_2019_49,7.5473757
ID_-23.73_27.87_2019_50,6.895231
ID_-23.73_27.87_2019_51,6.718886
ID_-23.73_27.87_2019_52,7.4691463
ID_-23.73_27.87_2020_1,7.210868
ID_-23.73_27.87_2020_2,6.7157555
ID_-23.73_27.87_2020_3,7.3822865
ID_-23.73_27.87_2020_4,7.450392
ID_-23.73_27.87_2020_5,6.7619424
ID_-23.73_27.87_2020_6,7.040823
ID_-23.73_27.87_2020_7,6.771808
ID_-23.73_27.87_2020_8,7.343847
ID_-23.73_27.87_2020_9,7.373714
ID_-23.73_27.87_2020_10,7.3155823
ID_-23.73_27.87_2020_11,7.730846
ID_-23.73_27.87_2020_12,7.5603642
ID_-23.73_27.87_2020_13,7.449265
ID_-23.73_27.87_2020_14,7.32212
ID_-23.73_27.87_2020_15,7.165224
ID_-23.73_27.87_2020_16,7.1685953
ID_-23.73_27.87_2020_17,7.4066253
ID_-23.73_27.87_2020_18,8.091069
ID_-23.73_27.87_2020_19,8.300187
ID_-23.73_27.87_2020_20,7.587415
ID_-23.73_27.87_2020_21,8.140816
ID_-23.73_27.87_2020_22,7.8410277
ID_-23.73_27.87_2020_23,8.168683
ID_-23.73_27.87_2020_24,7.8206754
ID_-23.73_27.87_2020_25,7.84895
ID_-23.73_27.87_2020_26,8.532351
ID_-23.73_27.87_2020_27,7.231729
ID_-23.73_27.87_2020_28,7.115476
ID_-23.73_27.87_2020_29,7.3618193
ID_-23.73_27.87_2020_30,6.6723537
ID_-23.73_27.87_2020_31,7.8747067
ID_-23.73_27.87_2020_32,8.0071125
ID_-23.73_27.87_2020_33,7.6599903
ID_-23.73_27.87_2020_34,7.6840763
ID_-23.73_27.87_2020_35,7.705308
ID_-23.73_27.87_2020_36,7.2062817
ID_-23.73_27.87_2020_37,7.529111
ID_-23.73_27.87_2020_38,7.5503054
ID_-23.73_27.87_2020_39,7.204813
ID_-23.73_27.87_2020_40,7.508948
ID_-23.73_27.87_2020_41,7.1135287
ID_-23.73_27.87_2020_42,6.4096527
ID_-23.73_27.87_2020_43,7.510888
ID_-23.73_27.87_2020_44,7.471501
ID_-23.73_27.87_2020_45,7.832624
ID_-23.73_27.87_2020_46,7.580184
ID_-23.73_27.87_2020_47,7.9660263
ID_-23.73_27.87_2020_48,7.148109
ID_-23.73_27.87_2020_49,7.213427
ID_-23.73_27.87_2020_50,7.238291
ID_-23.73_27.87_2020_51,7.1321583
ID_-23.73_27.87_2020_52,7.0601535
ID_-23.73_27.87_2021_1,7.7236433
ID_-23.73_27.87_2021_2,7.2329044
ID_-23.73_27.87_2021_3,7.0391016
ID_-23.73_27.87_2021_4,7.5643005
ID_-23.73_27.87_2021_5,7.2082562
ID_-23.73_27.87_2021_6,6.953212
ID_-23.73_27.87_2021_7,7.9831247
ID_-23.73_27.87_2021_8,7.510106
ID_-23.73_27.87_2021_9,7.8983426
ID_-23.73_27.87_2021_10,6.8283024
ID_-23.73_27.87_2021_11,7.752764
ID_-23.73_27.87_2021_12,7.053528
ID_-23.73_27.87_2021_13,6.6779284
ID_-23.73_27.87_2021_14,7.166468
ID_-23.73_27.87_2021_15,7.707849
ID_-23.73_27.87_2021_16,7.8873086
ID_-23.73_27.87_2021_17,8.147464
ID_-23.73_27.87_2021_18,7.511062
ID_-23.73_27.87_2021_19,6.4164834
ID_-23.73_27.87_2021_20,7.826176
ID_-23.73_27.87_2021_21,7.7653823
ID_-23.73_27.87_2021_22,7.553548
ID_-23.73_27.87_2021_23,7.8734465
ID_-23.73_27.87_2021_24,8.187185
ID_-23.73_27.87_2021_25,7.6865478
ID_-23.73_27.87_2021_26,8.072064
ID_-23.73_27.87_2021_27,7.9025936
ID_-23.73_27.87_2021_28,8.575984
ID_-23.73_27.87_2021_29,8.711454
ID_-23.73_27.87_2021_30,7.994841
ID_-23.73_27.87_2021_31,8.408765
ID_-23.73_27.87_2021_32,7.4635863
ID_-23.73_27.87_2021_33,7.6428885
ID_-23.73_27.87_2021_34,7.693893
ID_-23.73_27.87_2021_35,8.725889
ID_-23.73_27.87_2021_36,8.305655
ID_-23.73_27.87_2021_37,7.7595024
ID_-23.73_27.87_2021_38,8.022139
ID_-23.73_27.87_2021_39,7.148034
ID_-23.73_27.87_2021_40,6.9077816
ID_-23.73_27.87_2021_41,7.394222
ID_-23.73_27.87_2021_42,7.143484
ID_-23.73_27.87_2021_43,7.490116
ID_-23.73_27.87_2021_44,7.3318086
ID_-23.73_27.87_2021_45,6.7109227
ID_-23.73_27.87_2021_46,7.2503614
ID_-23.73_27.87_2021_47,6.9557323
ID_-23.73_27.87_2021_48,7.675215
ID_-23.73_27.87_2021_49,7.0100904
ID_-23.73_27.87_2021_50,7.520037
ID_-23.73_27.87_2021_51,7.773407
ID_-23.73_27.87_2021_52,7.496682
ID_-23.73_27.87_2022_1,7.267212
ID_-23.73_27.87_2022_2,8.168831
ID_-23.73_27.87_2022_3,7.589199
ID_-23.73_27.87_2022_4,7.6360936
ID_-23.73_27.87_2022_5,7.0592155
ID_-23.73_27.87_2022_6,7.5643764
ID_-23.73_27.87_2022_7,7.798704
ID_-23.73_27.87_2022_8,7.421844
ID_-23.73_27.87_2022_9,7.720812
ID_-23.73_27.87_2022_10,7.146113
ID_-23.73_27.87_2022_11,7.029871
ID_-23.73_27.87_2022_12,7.4449935
ID_-23.73_27.87_2022_13,7.1559377
ID_-23.73_27.87_2022_14,7.6876173
ID_-23.73_27.87_2022_15,7.900619
ID_-23.73_27.87_2022_16,7.289019
ID_-23.73_27.87_2022_17,7.861449
ID_-23.73_27.87_2022_18,7.7089624
ID_-23.73_27.87_2022_19,7.9198027
ID_-23.73_27.87_2022_20,8.122207
ID_-23.73_27.87_2022_21,8.236225
ID_-23.73_27.87_2022_22,8.438919
ID_-23.73_27.87_2022_23,7.7044125
ID_-23.73_27.87_2022_24,8.814756
ID_-23.73_27.87_2022_25,8.12028
ID_-23.73_27.87_2022_26,7.9615474
ID_-23.73_27.87_2022_27,8.6445875
ID_-23.73_27.87_2022_28,8.718428
ID_-23.73_27.87_2022_29,8.682934
ID_-23.73_27.87_2022_30,8.229579
ID_-23.73_27.87_2022_31,7.7329073
ID_-23.73_27.87_2022_32,7.28129
ID_-23.73_27.87_2022_33,7.78467
ID_-23.73_27.87_2022_34,7.5276704
ID_-23.73_27.87_2022_35,7.197993
ID_-23.73_27.87_2022_36,8.18772
ID_-23.73_27.87_2022_37,7.298097
ID_-23.73_27.87_2022_38,7.050681
ID_-23.73_27.87_2022_39,7.763848
ID_-23.73_27.87_2022_40,8.31191
ID_-23.73_27.87_2022_41,7.544901
ID_-23.73_27.87_2022_42,7.6478596
ID_-23.73_27.87_2022_43,7.6588407
ID_-23.73_27.87_2022_44,7.4719057
ID_-23.73_27.87_2022_45,7.0362053
ID_-23.73_27.87_2022_46,7.2020974
ID_-23.73_27.87_2022_47,7.0577087
ID_-23.73_27.87_2022_48,7.0800543
ID_-23.73_27.87_2022_52,7.968505
ID_-23.73_27.97_2019_1,7.6623864
ID_-23.73_27.97_2019_2,7.6232133
ID_-23.73_27.97_2019_3,7.999234
ID_-23.73_27.97_2019_4,7.46953
ID_-23.73_27.97_2019_5,8.464837
ID_-23.73_27.97_2019_6,7.894846
ID_-23.73_27.97_2019_7,7.546342
ID_-23.73_27.97_2019_8,8.428168
ID_-23.73_27.97_2019_9,7.9732065
ID_-23.73_27.97_2019_10,7.762384
ID_-23.73_27.97_2019_11,7.8651977
ID_-23.73_27.97_2019_12,7.9671845
ID_-23.73_27.97_2019_13,8.70927
ID_-23.73_27.97_2019_14,8.312941
ID_-23.73_27.97_2019_15,8.364938
ID_-23.73_27.97_2019_16,7.6663013
ID_-23.73_27.97_2019_17,7.613978
ID_-23.73_27.97_2019_18,7.8273926
ID_-23.73_27.97_2019_19,8.192746
ID_-23.73_27.97_2019_20,7.9102325
ID_-23.73_27.97_2019_21,8.126881
ID_-23.73_27.97_2019_22,8.769528
ID_-23.73_27.97_2019_23,7.824789
ID_-23.73_27.97_2019_24,8.1589155
ID_-23.73_27.97_2019_25,8.208592
ID_-23.73_27.97_2019_26,8.23039
ID_-23.73_27.97_2019_27,8.486618
ID_-23.73_27.97_2019_28,8.006442
ID_-23.73_27.97_2019_29,8.292119
ID_-23.73_27.97_2019_30,8.255057
ID_-23.73_27.97_2019_31,8.168585
ID_-23.73_27.97_2019_32,8.795411
ID_-23.73_27.97_2019_33,8.108849
ID_-23.73_27.97_2019_34,8.223548
ID_-23.73_27.97_2019_35,8.2359
ID_-23.73_27.97_2019_36,8.527518
ID_-23.73_27.97_2019_37,8.224715
ID_-23.73_27.97_2019_38,7.6453867
ID_-23.73_27.97_2019_39,7.9665823
ID_-23.73_27.97_2019_40,7.8573837
ID_-23.73_27.97_2019_41,7.945468
ID_-23.73_27.97_2019_42,7.8999476
ID_-23.73_27.97_2019_43,8.20998
ID_-23.73_27.97_2019_44,8.182427
ID_-23.73_27.97_2019_45,7.7249985
ID_-23.73_27.97_2019_46,8.194508
ID_-23.73_27.97_2019_47,8.297735
ID_-23.73_27.97_2019_48,7.758259
ID_-23.73_27.97_2019_49,7.002535
ID_-23.73_27.97_2019_50,7.8021836
ID_-23.73_27.97_2019_51,7.4389677
ID_-23.73_27.97_2019_52,7.149843
ID_-23.73_27.97_2020_1,7.099832
ID_-23.73_27.97_2020_2,7.3934374
ID_-23.73_27.97_2020_3,7.4089723
ID_-23.73_27.97_2020_4,7.9162803
ID_-23.73_27.97_2020_5,7.6411495
ID_-23.73_27.97_2020_6,7.6986938
ID_-23.73_27.97_2020_7,7.12205
ID_-23.73_27.97_2020_8,7.1397977
ID_-23.73_27.97_2020_9,6.9725704
ID_-23.73_27.97_2020_10,7.0672917
ID_-23.73_27.97_2020_11,8.001917
ID_-23.73_27.97_2020_12,7.5149875
ID_-23.73_27.97_2020_13,6.9382305
ID_-23.73_27.97_2020_14,6.794651
ID_-23.73_27.97_2020_15,8.135604
ID_-23.73_27.97_2020_16,7.920794
ID_-23.73_27.97_2020_17,7.8252606
ID_-23.73_27.97_2020_18,7.2808733
ID_-23.73_27.97_2020_19,8.184014
ID_-23.73_27.97_2020_20,7.9942527
ID_-23.73_27.97_2020_21,8.395983
ID_-23.73_27.97_2020_22,7.860516
ID_-23.73_27.97_2020_23,8.618862
ID_-23.73_27.97_2020_24,8.373378
ID_-23.73_27.97_2020_25,8.095369
ID_-23.73_27.97_2020_26,8.079083
ID_-23.73_27.97_2020_27,8.39591
ID_-23.73_27.97_2020_28,8.13099
ID_-23.73_27.97_2020_29,8.104149
ID_-23.73_27.97_2020_30,7.970321
ID_-23.73_27.97_2020_31,7.948766
ID_-23.73_27.97_2020_32,7.670311
ID_-23.73_27.97_2020_33,8.423603
ID_-23.73_27.97_2020_34,8.225189
ID_-23.73_27.97_2020_35,8.161564
ID_-23.73_27.97_2020_36,7.6572638
ID_-23.73_27.97_2020_37,7.5119915
ID_-23.73_27.97_2020_38,7.5983343
ID_-23.73_27.97_2020_39,7.818377
ID_-23.73_27.97_2020_40,7.780722
ID_-23.73_27.97_2020_41,8.129188
ID_-23.73_27.97_2020_42,7.5838113
ID_-23.73_27.97_2020_43,7.604111
ID_-23.73_27.97_2020_44,7.517737
ID_-23.73_27.97_2020_45,6.867628
ID_-23.73_27.97_2020_46,6.912083
ID_-23.73_27.97_2020_47,7.7555046
ID_-23.73_27.97_2020_48,8.013299
ID_-23.73_27.97_2020_49,7.745058
ID_-23.73_27.97_2020_50,6.9910345
ID_-23.73_27.97_2020_51,7.084359
ID_-23.73_27.97_2020_52,7.037725
ID_-23.73_27.97_2021_1,7.424616
ID_-23.73_27.97_2021_2,7.447473
ID_-23.73_27.97_2021_3,6.6073008
ID_-23.73_27.97_2021_4,7.727032
ID_-23.73_27.97_2021_5,7.7066455
ID_-23.73_27.97_2021_6,7.616602
ID_-23.73_27.97_2021_7,7.6330566
ID_-23.73_27.97_2021_8,7.155585
ID_-23.73_27.97_2021_9,7.256518
ID_-23.73_27.97_2021_10,8.171319
ID_-23.73_27.97_2021_11,7.814954
ID_-23.73_27.97_2021_12,8.207532
ID_-23.73_27.97_2021_13,7.70866
ID_-23.73_27.97_2021_14,7.836917
ID_-23.73_27.97_2021_15,7.6810412
ID_-23.73_27.97_2021_16,8.337757
ID_-23.73_27.97_2021_17,8.36494
ID_-23.73_27.97_2021_18,8.435839
ID_-23.73_27.97_2021_19,8.335616
ID_-23.73_27.97_2021_20,8.611931
ID_-23.73_27.97_2021_21,8.396682
ID_-23.73_27.97_2021_22,8.637183
ID_-23.73_27.97_2021_23,8.925505
ID_-23.73_27.97_2021_24,8.403502
ID_-23.73_27.97_2021_25,8.369367
ID_-23.73_27.97_2021_26,7.966452
ID_-23.73_27.97_2021_27,8.7223425
ID_-23.73_27.97_2021_28,8.563431
ID_-23.73_27.97_2021_29,8.818293
ID_-23.73_27.97_2021_30,8.800125
ID_-23.73_27.97_2021_31,8.569753
ID_-23.73_27.97_2021_32,8.267055
ID_-23.73_27.97_2021_33,8.63347
ID_-23.73_27.97_2021_34,8.914188
ID_-23.73_27.97_2021_35,8.197061
ID_-23.73_27.97_2021_36,8.199447
ID_-23.73_27.97_2021_37,7.724423
ID_-23.73_27.97_2021_38,8.18566
ID_-23.73_27.97_2021_39,7.448083
ID_-23.73_27.97_2021_40,7.637701
ID_-23.73_27.97_2021_41,7.8864536
ID_-23.73_27.97_2021_42,7.7936125
ID_-23.73_27.97_2021_43,8.039545
ID_-23.73_27.97_2021_44,8.286997
ID_-23.73_27.97_2021_45,7.9620485
ID_-23.73_27.97_2021_46,8.281214
ID_-23.73_27.97_2021_47,7.2873373
ID_-23.73_27.97_2021_48,7.147838
ID_-23.73_27.97_2021_49,7.2964087
ID_-23.73_27.97_2021_50,7.447213
ID_-23.73_27.97_2021_51,7.9164
ID_-23.73_27.97_2021_52,8.236833
ID_-23.73_27.97_2022_1,7.416421
ID_-23.73_27.97_2022_2,7.4270215
ID_-23.73_27.97_2022_3,7.1760683
ID_-23.73_27.97_2022_4,7.8249702
ID_-23.73_27.97_2022_5,7.1960325
ID_-23.73_27.97_2022_6,7.6010847
ID_-23.73_27.97_2022_7,8.009821
ID_-23.73_27.97_2022_8,7.0867953
ID_-23.73_27.97_2022_9,7.136801
ID_-23.73_27.97_2022_10,7.254063
ID_-23.73_27.97_2022_11,7.379621
ID_-23.73_27.97_2022_12,7.7575583
ID_-23.73_27.97_2022_13,7.234292
ID_-23.73_27.97_2022_14,8.287772
ID_-23.73_27.97_2022_15,8.077495
ID_-23.73_27.97_2022_16,8.063577
ID_-23.73_27.97_2022_17,8.398182
ID_-23.73_27.97_2022_18,8.570419
ID_-23.73_27.97_2022_19,8.339792
ID_-23.73_27.97_2022_20,8.3274145
ID_-23.73_27.97_2022_21,8.209439
ID_-23.73_27.97_2022_22,9.085435
ID_-23.73_27.97_2022_23,8.545137
ID_-23.73_27.97_2022_24,8.932651
ID_-23.73_27.97_2022_25,8.139104
ID_-23.73_27.97_2022_26,7.660382
ID_-23.73_27.97_2022_27,8.193535
ID_-23.73_27.97_2022_28,8.83815
ID_-23.73_27.97_2022_29,8.766861
ID_-23.73_27.97_2022_30,8.367937
ID_-23.73_27.97_2022_31,8.848881
ID_-23.73_27.97_2022_32,8.538957
ID_-23.73_27.97_2022_33,9.077589
ID_-23.73_27.97_2022_34,8.101583
ID_-23.73_27.97_2022_35,7.602129
ID_-23.73_27.97_2022_36,8.375466
ID_-23.73_27.97_2022_37,8.347834
ID_-23.73_27.97_2022_38,7.7016935
ID_-23.73_27.97_2022_39,8.12279
ID_-23.73_27.97_2022_40,8.337559
ID_-23.73_27.97_2022_41,7.239378
ID_-23.73_27.97_2022_42,7.69122
ID_-23.73_27.97_2022_43,7.762814
ID_-23.73_27.97_2022_44,7.530032
ID_-23.73_27.97_2022_45,8.074736
ID_-23.73_27.97_2022_46,7.9991283
ID_-23.73_27.97_2022_47,7.175612
ID_-23.73_27.97_2022_48,8.080881
ID_-23.73_27.97_2022_52,7.8851657
ID_-23.83_27.47_2019_1,9.37111
ID_-23.83_27.47_2019_2,9.257624
ID_-23.83_27.47_2019_3,9.525987
ID_-23.83_27.47_2019_4,9.393595
ID_-23.83_27.47_2019_5,9.998023
ID_-23.83_27.47_2019_6,9.623219
ID_-23.83_27.47_2019_7,9.46314
ID_-23.83_27.47_2019_8,9.922289
ID_-23.83_27.47_2019_9,9.974439
ID_-23.83_27.47_2019_10,9.720215
ID_-23.83_27.47_2019_11,9.551239
ID_-23.83_27.47_2019_12,9.9351845
ID_-23.83_27.47_2019_13,9.935085
ID_-23.83_27.47_2019_14,9.991424
ID_-23.83_27.47_2019_15,9.722602
ID_-23.83_27.47_2019_16,9.7965555
ID_-23.83_27.47_2019_17,9.811422
ID_-23.83_27.47_2019_18,9.712869
ID_-23.83_27.47_2019_19,9.831277
ID_-23.83_27.47_2019_20,9.589885
ID_-23.83_27.47_2019_21,9.764527
ID_-23.83_27.47_2019_22,9.594289
ID_-23.83_27.47_2019_23,9.261393
ID_-23.83_27.47_2019_24,9.684714
ID_-23.83_27.47_2019_25,9.62258
ID_-23.83_27.47_2019_26,10.201163
ID_-23.83_27.47_2019_27,9.979353
ID_-23.83_27.47_2019_28,9.9924555
ID_-23.83_27.47_2019_29,9.843069
ID_-23.83_27.47_2019_30,9.562745
ID_-23.83_27.47_2019_31,10.175376
ID_-23.83_27.47_2019_32,10.103175
ID_-23.83_27.47_2019_33,10.029487
ID_-23.83_27.47_2019_34,9.847537
ID_-23.83_27.47_2019_35,9.683868
ID_-23.83_27.47_2019_36,9.758741
ID_-23.83_27.47_2019_37,9.596145
ID_-23.83_27.47_2019_38,9.740001
ID_-23.83_27.47_2019_39,9.793056
ID_-23.83_27.47_2019_40,9.883851
ID_-23.83_27.47_2019_41,10.188867
ID_-23.83_27.47_2019_42,9.576147
ID_-23.83_27.47_2019_43,9.70228
ID_-23.83_27.47_2019_44,9.854556
ID_-23.83_27.47_2019_45,9.862617
ID_-23.83_27.47_2019_46,9.74234
ID_-23.83_27.47_2019_47,10.003055
ID_-23.83_27.47_2019_48,9.650504
ID_-23.83_27.47_2019_49,9.502335
ID_-23.83_27.47_2019_50,9.493942
ID_-23.83_27.47_2019_51,9.584902
ID_-23.83_27.47_2019_52,9.484072
ID_-23.83_27.47_2020_1,9.430614
ID_-23.83_27.47_2020_2,9.419519
ID_-23.83_27.47_2020_3,9.286734
ID_-23.83_27.47_2020_4,9.6443405
ID_-23.83_27.47_2020_5,9.630282
ID_-23.83_27.47_2020_6,10.103048
ID_-23.83_27.47_2020_7,9.915125
ID_-23.83_27.47_2020_8,9.647839
ID_-23.83_27.47_2020_9,9.6030035
ID_-23.83_27.47_2020_10,9.69624
ID_-23.83_27.47_2020_11,9.775468
ID_-23.83_27.47_2020_12,9.629947
ID_-23.83_27.47_2020_13,9.379676
ID_-23.83_27.47_2020_14,9.219532
ID_-23.83_27.47_2020_15,9.689866
ID_-23.83_27.47_2020_16,9.935928
ID_-23.83_27.47_2020_17,10.116223
ID_-23.83_27.47_2020_18,9.116481
ID_-23.83_27.47_2020_19,9.158745
ID_-23.83_27.47_2020_20,9.306067
ID_-23.83_27.47_2020_21,9.739806
ID_-23.83_27.47_2020_22,9.11661
ID_-23.83_27.47_2020_23,9.206128
ID_-23.83_27.47_2020_24,9.213586
ID_-23.83_27.47_2020_25,9.910181
ID_-23.83_27.47_2020_26,9.441923
ID_-23.83_27.47_2020_27,9.311462
ID_-23.83_27.47_2020_28,10.160752
ID_-23.83_27.47_2020_29,9.370206
ID_-23.83_27.47_2020_30,9.503871
ID_-23.83_27.47_2020_31,9.651887
ID_-23.83_27.47_2020_32,9.523573
ID_-23.83_27.47_2020_33,9.716667
ID_-23.83_27.47_2020_34,9.930704
ID_-23.83_27.47_2020_35,9.604763
ID_-23.83_27.47_2020_36,9.24
ID_-23.83_27.47_2020_37,9.246365
ID_-23.83_27.47_2020_38,9.309928
ID_-23.83_27.47_2020_39,9.94751
ID_-23.83_27.47_2020_40,9.415257
ID_-23.83_27.47_2020_41,9.632384
ID_-23.83_27.47_2020_42,9.473139
ID_-23.83_27.47_2020_43,9.339808
ID_-23.83_27.47_2020_44,9.70036
ID_-23.83_27.47_2020_45,9.275428
ID_-23.83_27.47_2020_46,9.618868
ID_-23.83_27.47_2020_47,8.999809
ID_-23.83_27.47_2020_48,9.744684
ID_-23.83_27.47_2020_49,9.416605
ID_-23.83_27.47_2020_50,9.5437975
ID_-23.83_27.47_2020_51,9.530493
ID_-23.83_27.47_2020_52,10.058873
ID_-23.83_27.47_2021_1,8.780063
ID_-23.83_27.47_2021_2,9.913131
ID_-23.83_27.47_2021_3,9.810221
ID_-23.83_27.47_2021_4,9.121296
ID_-23.83_27.47_2021_5,9.158869
ID_-23.83_27.47_2021_6,9.569845
ID_-23.83_27.47_2021_7,9.798337
ID_-23.83_27.47_2021_8,10.079063
ID_-23.83_27.47_2021_9,9.865325
ID_-23.83_27.47_2021_10,9.7240305
ID_-23.83_27.47_2021_11,9.543066
ID_-23.83_27.47_2021_12,9.453913
ID_-23.83_27.47_2021_13,8.876636
ID_-23.83_27.47_2021_14,9.422211
ID_-23.83_27.47_2021_15,8.392455
ID_-23.83_27.47_2021_16,10.173662
ID_-23.83_27.47_2021_17,9.173553
ID_-23.83_27.47_2021_18,9.653742
ID_-23.83_27.47_2021_19,8.17609
ID_-23.83_27.47_2021_20,9.596321
ID_-23.83_27.47_2021_21,9.140626
ID_-23.83_27.47_2021_22,8.9412365
ID_-23.83_27.47_2021_23,9.861027
ID_-23.83_27.47_2021_24,9.840591
ID_-23.83_27.47_2021_25,9.176633
ID_-23.83_27.47_2021_26,8.992552
ID_-23.83_27.47_2021_27,10.175462
ID_-23.83_27.47_2021_28,9.81514
ID_-23.83_27.47_2021_29,9.632672
ID_-23.83_27.47_2021_30,10.255432
ID_-23.83_27.47_2021_31,9.951334
ID_-23.83_27.47_2021_32,9.641878
ID_-23.83_27.47_2021_33,10.198057
ID_-23.83_27.47_2021_34,10.663683
ID_-23.83_27.47_2021_35,9.860896
ID_-23.83_27.47_2021_36,9.432157
ID_-23.83_27.47_2021_37,10.041795
ID_-23.83_27.47_2021_38,9.824292
ID_-23.83_27.47_2021_39,9.96002
ID_-23.83_27.47_2021_40,9.704205
ID_-23.83_27.47_2021_41,10.163206
ID_-23.83_27.47_2021_42,10.213751
ID_-23.83_27.47_2021_43,9.900778
ID_-23.83_27.47_2021_44,9.913493
ID_-23.83_27.47_2021_45,10.350447
ID_-23.83_27.47_2021_46,10.014275
ID_-23.83_27.47_2021_47,9.979078
ID_-23.83_27.47_2021_48,9.792506
ID_-23.83_27.47_2021_49,9.658413
ID_-23.83_27.47_2021_50,9.66191
ID_-23.83_27.47_2021_51,9.72918
ID_-23.83_27.47_2021_52,9.812437
ID_-23.83_27.47_2022_1,9.563477
ID_-23.83_27.47_2022_2,9.8914995
ID_-23.83_27.47_2022_3,9.996808
ID_-23.83_27.47_2022_4,10.295549
ID_-23.83_27.47_2022_5,10.524939
ID_-23.83_27.47_2022_6,10.1000395
ID_-23.83_27.47_2022_7,10.144022
ID_-23.83_27.47_2022_8,9.739311
ID_-23.83_27.47_2022_9,9.682608
ID_-23.83_27.47_2022_10,9.760852
ID_-23.83_27.47_2022_11,9.947666
ID_-23.83_27.47_2022_12,9.918786
ID_-23.83_27.47_2022_13,9.8977785
ID_-23.83_27.47_2022_14,9.82884
ID_-23.83_27.47_2022_15,9.890749
ID_-23.83_27.47_2022_16,9.764635
ID_-23.83_27.47_2022_17,9.995192
ID_-23.83_27.47_2022_18,9.949953
ID_-23.83_27.47_2022_19,9.843792
ID_-23.83_27.47_2022_20,10.187506
ID_-23.83_27.47_2022_21,9.870118
ID_-23.83_27.47_2022_22,10.241893
ID_-23.83_27.47_2022_23,10.613936
ID_-23.83_27.47_2022_24,10.475795
ID_-23.83_27.47_2022_25,10.289284
ID_-23.83_27.47_2022_26,9.782926
ID_-23.83_27.47_2022_27,9.680685
ID_-23.83_27.47_2022_28,10.123631
ID_-23.83_27.47_2022_29,10.085261
ID_-23.83_27.47_2022_30,10.067498
ID_-23.83_27.47_2022_31,10.041554
ID_-23.83_27.47_2022_32,10.182259
ID_-23.83_27.47_2022_33,10.116775
ID_-23.83_27.47_2022_34,9.861389
ID_-23.83_27.47_2022_35,10.065
ID_-23.83_27.47_2022_36,9.6559725
ID_-23.83_27.47_2022_37,10.057835
ID_-23.83_27.47_2022_38,9.635262
ID_-23.83_27.47_2022_39,10.399768
ID_-23.83_27.47_2022_40,10.482432
ID_-23.83_27.47_2022_41,10.226994
ID_-23.83_27.47_2022_42,10.082282
ID_-23.83_27.47_2022_43,9.795617
ID_-23.83_27.47_2022_44,9.490747
ID_-23.83_27.47_2022_45,9.75652
ID_-23.83_27.47_2022_46,9.877961
ID_-23.83_27.47_2022_47,9.937688
